id,x,y,color
1,-2.88154,0.04387,8.147481905882072e-6
2,-2.08298,-0.19907,0.6999999999953408
3,-1.54233,0.35281,0.5807008600541873
4,-1.11804,-0.35405,0.6999999999974409
5,-0.63571,0.35038,0.002097525855895845
6,-0.22662,-0.36548,0.0001450144514102388
7,0.22662,0.36548,0.0001450144514102388
8,0.63571,-0.35038,0.002097525855895845
9,1.11804,0.35405,0.6999999999974409
10,1.54233,-0.35281,0.5807008600541873
11,2.08298,0.19907,0.6999999999953408
12,2.88154,-0.04387,8.147481905882072e-6
