500,55.045112158104175
501,54.28590972612284
502,53.542220255513996
503,52.813619092914614
504,52.09969620827218
505,51.40005558744311
506,50.71431465432775
507,50.042103720897224
508,49.38306546357086
509,48.73685442449856
510,48.10313653639221
511,47.481588669632515
512,46.87189820045571
513,46.27376259909719
514,45.68688903683501
515,45.11099401094124
516,44.54580298660574
517,43.99105005495364
518,43.446477606327576
519,42.911836018055176
520,42.38688335596586
521,41.87138508896377
522,41.36511381600312
523,40.86784900484864
524,40.379376742038495
525,39.89948949350001
526,39.42798587529785
527,38.96467043402426
528,38.509353436366354
529,38.06185066741177
530,37.62198323727685
531,37.189577395664415
532,36.76446435397834
533,36.346480114642986
534,35.93546530729252
535,35.53126503151417
536,35.133728705844774
537,34.74270992273611
538,34.3580663092186
539,33.97965939300728
540,33.60735447380651
541,33.24102049958228
542,32.88052994758258
543,32.525758709897346
544,32.176585983359274
545,31.832894163597523
546,31.494568743064356
547,31.161498212864668
548,30.83357396822565
549,30.51069021745228
550,30.192743894221223
551,29.879634573073318
552,29.57126438797078
553,29.267537953792065
554,28.968362290642965
555,28.673646750868432
556,28.383302948654542
557,28.097244692115652
558,27.81538791776609
559,27.537650627280698
560,27.263952826452538
561,26.99421646626053
562,26.728365385963393
563,26.466325258140216
564,26.208023535601477
565,25.953389400097446
566,25.70235371275453
567,25.45484896617284
568,25.210809238121143
569,24.97017014676846
570,24.732868807393693
571,24.498843790517512
572,24.268035081403205
573,24.040384040874873
574,23.8158333674043
575,23.59432706041923
576,23.375810384788167
577,23.1602298364384
578,22.947533109065994
579,22.737669061897904
580,22.530587688468284
581,22.326240086372465
582,22.124578427963442
583,21.92555593195739
584,21.72912683591592
585,21.53524636957402
586,21.343870728984015
587,21.15495705144692
588,20.968463391203798
589,20.784348695860718
590,20.602572783521968
591,20.423096320607264
592,20.245880800329374
593,20.070888521809863
594,19.89808256981113
595,19.72742679506404
596,19.55888579517108
597,19.392424896065805
598,19.228010134009967
599,19.06560823811052
600,18.90518661333944
601,18.746713324039533
602,18.590157077900656
603,18.43548721039073
604,18.282673669626913
605,18.131687001672685
606,17.982498336247076
607,17.83507937283287
608,17.689402367171027
609,17.545440118129008
610,17.40316595493121
611,17.26255372474008
612,17.123577780576845
613,16.986212969571255
614,16.850434621530177
615,16.71621853781493
616,16.58354098051813
617,16.45237866193044
618,16.322708734288746
619,16.194508779796827
620,16.06775680091038
621,15.942431210878489
622,15.818510824533503
623,15.695974849322198
624,15.57480287657076
625,15.454974872976692
626,15.336471172320929
627,15.219272467393603
628,15.103359802127184
629,14.988714563930841
630,14.875318476220283
631,14.763153591137188
632,14.65220228245289
633,14.542447238650858
634,14.433871456182903
635,14.326458232894085
636,14.220191161611497
637,14.115054123892266
638,14.011031283926233
639,13.908107082588959
640,13.806266231640773
641,13.70549370806785
642,13.605774748561217
643,13.50709484412996
644,13.40943973484483
645,13.312795404708659
646,13.217148076650126
647,13.122484207637376
648,13.028790483908352
649,12.936053816314514
650,12.844261335775018
651,12.753400388838152
652,12.663458533347356
653,12.574423534208863
654,12.486283359258277
655,12.39902617522344
656,12.312640343781085
657,12.22711441770463
658,12.142437137100899
659,12.058597425733279
660,11.975584387429091
661,11.893387302568986
662,11.811995624656191
663,11.731398976963584
664,11.651587149256498
665,11.57255009458936
666,11.494277926174249
667,11.416760914319534
668,11.339989483436767
669,11.26395420911414
670,11.188645815254745
671,11.114055171278089
672,11.040173289383201
673,10.966991321871772
674,10.894500558529856
675,10.822692424066691
676,10.751558475609153
677,10.681090400250477
678,10.611280012651958
679,10.542119252696255
680,10.473600183191053
681,10.405714987621867
682,10.338455967952747
683,10.271815542473767
684,10.2057862436941
685,10.140360716279634
686,10.075531715034016
687,10.011292102922093
688,9.947634849134712
689,9.884553027193936
690,9.822039813097666
691,9.760088483502743
692,9.698692413945631
693,9.637845077099787
694,9.57754004106884
695,9.517770967714776
696,9.458531611020236
697,9.399815815484224
698,9.341617514550382
699,9.28393072906707
700,9.22674956577858
701,9.170068215846701
702,9.113880953401965
703,9.058182134123882
704,9.00296619384952
705,8.948227647209755
706,8.893961086292592
707,8.840161179332934
708,8.786822669428165
709,8.733940373279019
710,8.681509179955164
711,8.629524049684886
712,8.577980012668396
713,8.526872167914208
714,8.476195682098094
715,8.425945788444084
716,8.376117785627057
717,8.326707036696414
718,8.277708968020399
719,8.229119068250622
720,8.18093288730629
721,8.13314603537778
722,8.085754181949097
723,8.03875305483881
724,7.992138439259079
725,7.945906176892395
726,7.9000521649855955
727,7.854572355460865
728,7.809462754043295
729,7.764719419404674
730,7.720338462323179
731,7.676316044858587
732,7.632648379542729
733,7.589331728584838
734,7.54636240309146
735,7.50373676230067
736,7.461451212830275
737,7.419502207939646
738,7.3778862468050574
739,7.336599873808037
740,7.295639677836656
741,7.255002291599373
742,7.214684390951212
743,7.174682694232012
744,7.134993961616516
745,7.095614994476049
746,7.056542634751537
747,7.0177737643376545
748,6.979305304477862
749,6.941134215170133
750,6.9032574945831335
751,6.865672178482631
752,6.828375339667998
753,6.791364087418501
754,6.754635566949282
755,6.718186958876769
756,6.682015478693371
757,6.646118376251243
758,6.610492935254964
759,6.575136472762938
760,6.5400463386973575
761,6.50521991536257
762,6.470654616971625
763,6.4363478891809525
764,6.402297208632888
765,6.368500082505995
766,6.3349540480729605
767,6.301656672265983
768,6.268605551249443
769,6.235798309999758
770,6.203232601892286
771,6.170906108295104
772,6.138816538169593
773,6.106961627677611
774,6.0753391397952505
775,6.043946863932919
776,6.012782615561736
777,5.981844235846054
778,5.951129591282038
