0.	0.
2.131651521543972	-33.53894153041586
4.263303043087944	-47.43122597995236
6.394954564573709	-58.09115076276215
8.526606086175889	-67.07788306083172
10.658257607603446	-74.99535315540071
12.789909129147418	-82.15329326255839
14.92156065069139	-88.73569852581642
17.053212172351778	-94.86245195990472
19.184863693779334	-100.61682459124756
21.31651521520689	-106.05944554732756
23.448166736634448	-111.23608492205751
25.579818258294836	-116.1823015255243
27.711469779722393	-120.92637341270304
29.84312130138278	-125.49122832185984
31.974772822577506	-129.8957619967249
34.106424344703555	-134.15576612166345
36.23807586589828	-138.28459850131944
38.36972738755867	-142.29367793985713
40.501378909219056	-146.19285680440214
42.63303043041378	-149.99070631080141
44.76468195253983	-153.69473829182877
46.896333473268896	-157.31157992205908
49.027984994929284	-160.84711305011052
51.15963651658967	-164.30658652511678
53.29128803825006	-167.6947076520793
55.422939559444785	-171.01571732883795
57.55459108110517	-174.27345228828645
59.68624260276556	-177.47139705163283
61.81789412442595	-180.61272759813735
63.94954564515501	-183.70034831055602
66.0811971668154	-186.73692342008925
68.21284868940711	-189.72490391980944
70.34450021013618	-192.66655072004994
72.47615173179656	-195.5639546678841
74.60780325252563	-198.41905393465342
76.73945477511734	-201.23364918249513
78.87110629677773	-204.00941684707644
81.00275781843811	-206.74792081485333
83.1344093400985	-209.45062272584795
85.26606086082757	-212.1188910946551
87.39771238248795	-214.75400941124897
89.52936390507966	-217.35718335768766
91.66101542580873	-219.92954725586125
93.79266694653779	-222.47216984411503
95.92431846819818	-224.9860594662021
98.05596998985857	-227.47216874402477
100.1876215133816	-229.9313987955771
102.31927303317934	-232.3646030510486
104.45092455390841	-234.77259071291104
106.58257607650012	-237.15612989976182
108.71422760002315	-239.51595050854826
110.84587911888957	-241.8527468254061
112.97753064148128	-244.16717991158163
115.10918216221035	-246.4598797876752
117.24083368480206	-248.73144743666006
119.37248520553112	-250.98245664371967
121.50413672626019	-253.21345568886593
123.6357882488519	-255.4249689064832
125.76743976771832	-257.61749812436767
127.89909129031003	-259.7915239934498
130.03074281290174	-261.94750721818275
132.1623943336308	-264.08588969651623
134.29404585435987	-266.2070955774492
136.42569737881422	-268.3115322433269
138.55734889954329	-270.39959122332726
140.68900042027235	-272.47164904393844
142.8206519447267	-274.52806802165753
144.95230346359313	-276.5691970026389
147.08395498618484	-278.59537205356645
149.21560650505126	-280.60691710762546
151.3472580295056	-282.60414456908876
153.47890955023468	-284.58735587971427
155.61056107096374	-286.55684204985874
157.74221259355545	-288.5128841569617
159.87386411242187	-290.4557538138107
162.00551563687623	-292.3857136088043
164.1371671576053	-294.30301752022586
166.268818680197	-296.20791130638463
168.40047020092607	-298.10063287331616
170.53212172165513	-299.98141262160283
172.66377324424684	-301.8504737737428
174.7954247649759	-303.70803268338756
176.92707628943026	-305.554299127658
179.05872781015933	-307.38947658365754
181.1903793271631	-309.21376249021574
183.32203085161746	-311.02734849581344
185.45368237048388	-312.8304206935714
187.58533389307559	-314.62315984411816
189.71698541752994	-316.40574158709285
191.84863693639636	-318.1783366419827
193.98028845898807	-319.9411109989455
196.11193997971714	-321.69422610022104
198.24359150230885	-323.43783901269313
200.3752430267632	-325.1721025921219
202.50689454376698	-326.89716563953584
204.63854606635869	-328.61317305023357
206.77019758708775	-330.32026595581965
208.90184910781682	-332.01858185966654
211.03350063040853	-333.7082547661725
213.16515215300024	-335.3894153041586
215.2968036737293	-337.06219084472536
217.4284552000463	-338.72670561387207
219.56010671705008	-340.38308080015867
221.69175823777914	-342.0314346576759
223.8234097585082	-343.67188260456896
225.95506128296256	-345.3045373173503
228.08671280369163	-346.92950882121573
230.2183643244207	-348.5469045765729
232.35001584514976	-350.1568295619711
234.4816673696041	-351.75938635361524
236.61331888660789	-353.35467520163445
238.74497041106224	-354.94279410326567
240.8766219317913	-356.5238388731025
243.00827345252037	-358.097903210553
245.13992497324944	-359.6650787646407
247.2715764977038	-361.2254551962747
249.40322801843286	-362.7791202381093
251.53487953543663	-364.3261597521062
253.66653106361628	-365.86665778490635
255.79818258062005	-367.40069662111205
257.9298341050744	-368.9283568345745
260.06148562952876	-370.44971733777817
262.1931371502578	-371.9648554294081
264.3247886672616	-373.4738468401785
266.45644018799067	-374.9767657770035
268.58809170871973	-376.47368496557954
270.7197432331741	-377.96467569145
272.85139475762844	-379.44980783961887
274.9830462783575	-380.929149932772
277.11469779908657	-382.40276916817044
279.24634931609035	-383.8707314532663
281.3780008405447	-385.3331014400999
283.50965236499906	-386.7899425585249
285.6413038894534	-388.24131704831166
287.7729554064572	-389.68728599017476
289.90460692346096	-391.1279093357682
292.0362584479153	-392.5632459366892
294.16790997236967	-393.99335357253204
296.29956149309874	-395.41828897802753
298.4312130101025	-396.83810786930684
300.56286453828216	-398.25286496932097
302.6945160590112	-399.6626140324521
304.8261675797403	-401.06740786834513
306.95781910046935	-402.46729836499026
309.0894706249237	-403.8623365110874
311.2211221419275	-405.2525724177151
313.35277366265655	-406.63805533933504
315.4844251871109	-408.0188336941529
317.6160767041147	-409.39495508386193
319.74772822484374	-410.76646631279203
321.8793797492981	-412.13341340648265
324.01103127747774	-413.49584162970666
326.14268278703094	-414.85379550395834
328.2743343152106	-416.20731882443
330.40598583966494	-417.556454676492
332.537637360394	-418.9012454516959
334.6692888773978	-420.241732863316
336.80094040185213	-421.5779579614467
338.9325919263065	-422.9099611476703
341.06424344703555	-424.2377821893102
343.1958949714899	-425.5614602332844
345.3275464884937	-426.88103381957126
347.45919800922275	-428.19654089430315
349.5908495299518	-429.50801882249795
